        32       375        0.18123    12.79402  11.05813   1.71877  13.60690  18.42858  18.70123  18.73638  18.35558  18.64946  15.00349  12.35183   2.65241  15.10308   6.35685   8.80965
        33       928        0.18183    11.20727  10.31691  -6.71910  11.65906  16.64171  16.90226  16.34886  15.65667  16.95247  16.48317  16.37367  -2.35929  16.61806  13.86748  11.83182
        34       146        0.18220     7.82608   7.84757  -1.51069   6.82540  18.46937  18.24628  17.69871  18.57322  18.57033  18.73705  17.64944  -0.13080  18.83225   5.94293   5.25317
        35       754        0.18229     7.50759   7.17382  -1.38979   7.74409  16.96490  17.36270  17.06800  15.38517  17.18183  17.32060  17.20615  -2.42655  17.36129  13.66017  16.02121
        36       537        0.18432     5.05453   4.75035  -0.07642   4.62179  18.20303  18.18017  17.76468  17.60735  18.58086  18.24516  17.18398  -1.13164  17.80028  12.29394  11.26822
        37       480        0.18445    12.06469  11.30615  -5.92238  12.38040  16.31529  16.43135  16.24959  15.55759  16.42930  16.28529  16.16199  -1.44722  15.98224  12.29874  14.74241
        38       551        0.18634    12.77426  11.86340  -8.06876  13.33126  16.85475  16.78147  16.19930  16.56249  17.02094  16.10536  15.82535  -0.46002  15.71489  11.09217  10.26728
        39       134        0.18845     8.92192   8.99563  -2.23971   8.03770  18.53515  18.28750  17.82896  18.62155  18.58191  18.36269  16.82656  -0.45332  18.38582   5.40470   4.01524
        40       548        0.18856     5.61109   5.72017  -1.37651   4.97875  17.88867  18.28032  17.75497  17.31151  18.34928  18.66043  18.70268  -2.59897  18.74451   9.20202   9.18436
        41       596        0.19025     6.50734   6.58474  -0.98098   6.63741  17.20028  17.48658  17.21271  15.60642  17.31695  17.39073  17.15548  -2.44995  17.42081  13.62381  15.99920
        42       306        0.19323     8.73607   8.61482  -4.63822   9.04575  16.88689  16.80666  16.45529  16.16342  16.92189  16.35725  15.68412  -2.88742  16.35246  15.96939  15.23892
        43       712        0.19374    10.30424   9.72325  -3.92569  10.59433  16.59123  16.70052  16.47732  14.79346  16.71910  16.47681  16.12813  -3.53610  16.65897  14.07986  15.60535
        44       193        0.19533     8.05604   7.29062  -3.59308   8.40495  16.47375  16.72795  16.24818  15.97271  16.85943  16.74563  17.01272  -1.94316  16.67042  15.18266  16.60480
        45       176        0.19568    13.22173  12.25811  -2.02422  13.61455  16.82563  17.08837  17.19228  16.48435  16.94488  15.10514  12.00719  -0.42663  14.65562  12.63748  14.91467
        46       684        0.19633    12.12713  11.30873  -6.70996  12.53569  16.12026  16.29299  15.99690  15.39015  16.26735  16.07779  16.15858  -1.30058  15.80298  12.62479  14.91746
        47       116        0.19695    11.34691  12.46298 -10.36466  12.21278  17.11541  18.43748  18.02863  14.54429  17.14801  14.76461  13.85887   1.62792  14.74457  11.46905  12.09221
        48       644        0.19800     7.40217   9.32623  -6.93904   8.04929  17.36338  18.18840  17.30638  12.92044  16.94211  18.64625  18.62376  -3.32587  18.80796  10.50498  10.02923
        49       106        0.20013     9.61482   9.63188  -8.44537  10.49933  16.76738  16.90160  16.15617  14.39698  16.49914  16.52890  16.70022  -2.01435  16.44515  13.42402  15.07603
        50       924        0.20163    10.40018  15.35461   3.85853   9.88030  17.84742  18.18042  17.70968  17.28827  18.34670  16.74323  14.34844   2.12525  16.29339   7.66617   6.06543
        51       160        0.20166    11.44366  11.00618 -10.24966  11.73073  17.14001  16.48028  15.13500  17.05856  17.06544  16.54792  17.34506  -1.08373  16.52781   9.81612   9.46192
        52       660        0.20191     6.48579   1.39377  -5.82913   8.07955  18.04360  18.65354  17.74711  17.65863  18.70347  17.66198  16.39341  -1.88163  17.77910   8.22073  12.03010
        53       289        0.20208     9.78434   9.74093  -8.96953  10.65250  16.61252  16.69736  16.00995  14.68922  16.42228  16.54939  16.68289  -1.43988  16.24681  13.17179  15.26383
        54       752        0.20227     9.04187   5.13504  -7.48427  12.48699  16.88386  17.33066  17.31074  17.18402  17.98919  18.89796  16.61355   0.70211  18.62973   7.31973   6.87491
        55       364        0.20232     9.20180   8.60365  -2.57425   9.12265  17.15962  17.05949  16.77075  17.02767  17.28973  15.39431  14.33230  -3.87175  15.20936  16.38615  15.62542
        56       477        0.20244     8.33132   7.75414  -4.50443   8.72839  16.55940  16.75265  16.19312  15.57763  16.81172  16.77303  16.34286  -2.45259  16.73666  16.35382  15.32949
        57        48        0.20459     7.00499   7.62470  -0.85871   6.21384  16.03561  17.53909  18.11528  13.51426  16.56463  19.01599  19.38086   6.60558  19.07451  12.70353  10.00797
        58       899        0.20514     6.31108   3.08153  -8.84589   9.23518  17.47533  17.58127  17.49663  17.56147  18.21298  16.94142  15.84493  -1.86093  17.03982  10.59629  13.57456
        59       713        0.20723     4.87111   6.59739  -3.75114   5.18888  17.73177  17.83558  17.02915  14.78381  17.88488  18.19605  17.32517  -3.51341  18.20182  14.16268  12.44002
        60        94        0.20774    11.37167  10.32108  -8.13880  12.02576  15.99562  16.21013  15.55920  15.47384  16.33600  16.72982  16.86132  -1.99699  16.65535  14.00447  11.97396
        61         5        0.20808     6.19540   5.69063   0.27683   5.80986  17.15916  17.13635  16.79080  16.87017  17.28261  17.10998  16.50464  -1.76315  17.06092  14.77050  16.21567
        62       561        0.21047     4.52921   4.63647  -0.74189   4.08283  17.49276  17.77164  17.45351  16.36797  18.01197  19.00424  18.61501  -1.64415  18.82277  11.78509  10.66488
        63       892        0.21162    11.65432  10.83870  -8.23251  12.09106  16.53115  16.26714  15.77222  16.00438  16.58498  15.60459  15.49128  -2.80152  15.77794  14.26246  12.84710
        64        15        0.21182     9.39670   9.38868  -7.21061  10.27526  16.56930  16.65499  16.10931  14.35107  16.27566  16.23738  16.30995  -2.67460  16.49206  14.77614  15.81659
        65       901        0.21494     9.66241  13.10316   0.80156   8.77166  15.72558  16.96497  19.20882  16.21549  16.25037  15.62090  16.38716  11.12034  13.93059  11.73552  12.15921
        66       685        0.21540     9.87261   9.77222 -10.70190  10.60531  16.92494  17.01348  15.68297  14.79979  16.95391  16.86581  16.65056  -2.72580  17.06665  12.49710  11.14022
        67       210        0.21632    13.49233  12.29581  -1.09574  14.07026  16.56901  16.77250  16.87033  16.65474  16.75218  14.36338  11.36850   1.42879  14.06968  13.34936  15.59315
        68       104        0.21641    10.33497  12.25719  -7.75181  11.50805  16.74498  18.11482  18.07361  12.16255  16.12953  14.85555  14.05724   5.63947  14.88468  14.12004  14.95895
        69        40        0.21734     7.03931   7.62035  -5.52115   7.74270  16.87982  16.99584  16.29925  14.48792  16.77022  16.97857  16.38837  -3.11536  16.96925  16.06070  15.66315
        70       617        0.21780     6.53451   2.20926  -9.16530   7.99599  17.88932  17.91038  16.88250  17.85880  18.10081  17.14932  15.52377  -1.76462  16.86757  10.33959  13.72137
        71       311        0.21790     5.71809   6.79892  -3.62379   6.39237  17.21883  17.46260  16.78124  13.67936  16.85576  17.37357  17.19376  -2.65678  17.45068  14.82413  16.42220
        72       351        0.22019    10.28593   9.76161  -6.20899  11.24800  17.91911  18.00233  17.65932  18.24763  18.28788  15.06008  13.88961  -8.16762  14.73651  10.00014   9.40430
        73        90        0.22035     4.82708   7.71933  -2.28429   5.63915  17.39102  18.90268  18.65788  12.38621  16.70714  16.55826  15.88156   7.34255  16.54428  14.80250  15.77909
        74       971        0.22074    10.94415   7.58427   1.75223  12.69159  19.37055  19.39093  19.46184  18.69941  20.23978  14.17457  12.58316  -2.74060  14.95260   4.06410   6.65680
        75       121        0.22170     9.23658   8.47971  -5.31589  10.56491  18.35851  19.68303  17.58197  13.87455  18.19847  13.05952  11.66214  -0.46519  13.05751  17.01112  16.11272
        76        33        0.22170     9.65526  12.02982  -6.91992  10.45732  16.47035  17.85246  18.22649  13.71430  15.90481  14.17299  13.57377   6.35227  14.18246  15.52539  15.95515
        77        76        0.22208     5.63666   5.89205  -3.23008   5.11745  16.59139  17.01442  16.50620  15.86751  17.11998  18.03986  17.97247  -3.27498  18.11873  15.41850  13.02806
        78       221        0.22250     9.01264   8.28023  -8.53054  10.29647  19.04420  19.50990  17.80263  16.76397  19.20421  13.58930  12.44753  -6.52981  13.32917  12.36063  11.32250
        79        58        0.22307    12.89245  11.89713  -8.30904  13.41730  15.97376  15.79315  15.22163  15.80916  16.04583  15.60488  15.26938  -0.49852  15.43255  13.78013  13.16501
        80       458        0.22317     5.18620   6.32137   1.29281   4.28997  16.94761  18.45269  19.05613  14.51952  17.50216  19.07942  18.98799   5.86041  19.49996   9.09212   7.86682
        81        99        0.22362     8.30213   8.45355  -7.71118   9.11616  16.50222  16.58513  15.74005  14.53296  16.38936  16.50569  16.35013  -2.44377  16.46538  15.83853  15.88818
        82        81        0.22387     7.55933  10.54544  -3.95791   8.12663  17.34204  18.28261  18.46339  12.58408  16.21681  14.70654  14.08147   7.41882  14.77989  16.23118  16.70034
        83       585        0.22457     5.40381   4.75173   0.46129   5.06185  17.62278  17.59256  17.26944  17.19242  17.94369  16.43555  15.41935  -2.36147  16.30984  16.35637  14.70698
        84       268        0.22509     8.49368   8.54354  -8.93667   9.34466  16.59558  16.67474  15.47415  14.39111  16.48217  16.66844  16.51976  -2.09361  16.54846  15.83169  14.57520
        85       203        0.22542    10.05746   8.40880   1.36241  10.96260  17.23571  17.49333  17.42768  16.84340  17.37673  13.98765  11.01074   0.93428  14.24851  16.55799  17.15505
        86        60        0.22563     5.78999   5.78328  -1.91535   5.65233  16.48815  16.85986  16.51807  15.67246  16.95178  17.15863  17.28981  -2.37377  17.15059  15.36178  16.78262
        87        42        0.22658     7.80965   9.15130  -2.92029   7.03361  14.94300  16.56799  17.34549  12.61779  15.26824  18.25164  18.77467   5.92757  18.61748  15.83379  12.73666
        88       127        0.22752     8.53111   8.44679  -8.71052   9.39231  16.60563  16.79776  15.55787  14.30926  16.59610  16.33972  16.44780  -3.10520  16.67284  15.37150  14.93080
        89       142        0.22753    12.00030  12.52219 -11.87082  12.75208  17.41494  18.07550  17.23525  15.37179  17.35901  14.78177  14.06675  -0.90332  14.86839   8.87823   9.30518
        90       628        0.22769    11.92509   8.20982  -3.21613  15.30706  15.50804  16.70163  15.55962  14.59541  16.31388  19.15152  17.71503   4.50286  19.06965   6.96612   8.02781
        91       808        0.22806     8.64455   3.90244  -8.35613   9.95930  17.05047  17.22493  15.99510  16.91014  17.44290  16.47001  14.60580  -2.22968  15.73838  15.88951  13.77644
        92       408        0.22914    12.56619  11.52141  -8.97012  13.06290  15.87769  15.87006  15.32377  15.38095  16.02573  15.67797  15.60302  -1.22006  15.59812  14.14440  12.74524
        93       857        0.22944    12.86059  14.45222  -5.58588  12.40830  14.92873  16.84006  18.03908  12.42492  15.07833  15.60987  16.26907   6.75912  15.73740  11.96871  12.33181
        94       184        0.23019    13.20593  12.78903  -7.27222  13.33496  17.49250  17.49470  17.23171  17.15241  17.60763  16.06180  14.82657  -0.35308  16.03268   5.85736   4.22473
        95       220        0.23344     6.45724   4.66301  -1.85644   6.91234  19.23726  18.96886  18.12095  19.08029  19.36161  14.71031  13.68217  -8.08168  14.83075  12.26517  10.64437
        96       805        0.23422    12.89680  11.70488  -5.57252  13.49113  17.02837  17.36196  17.11570  16.11802  17.32879  16.69271  17.13696  -2.63812  16.32672   2.50059   7.10110
        97       230        0.23423     6.49494   4.46166   0.25887   6.46284  18.93100  18.41579  17.80970  19.44039  18.86249  15.56399  14.46009  -7.75975  15.62942  11.82940  10.73395
        98       728        0.23499    14.33212  13.16400  -3.60353  14.88752  16.97009  17.24995  17.18839  16.39133  17.19454  13.23059  10.41975   0.65229  12.75166  13.93715  12.75593
        99        21        0.23697     6.38472   7.05413  -4.79551   7.10602  16.77012  16.99733  16.22289  13.63867  16.50590  16.76530  16.65533  -3.28560  16.98313  16.09003  16.94201
       100       402        0.23753    12.92406  11.89031  -8.37063  13.32357  15.65845  15.60751  15.20766  15.23988  15.79151  15.39722  15.37591  -1.55960  15.35881  14.12502  13.76945
       101       605        0.23812    12.55773  11.99898  -9.71004  12.81940  15.68202  16.49586  16.10272  15.26519  16.30567  16.55448  17.03714  -3.78906  16.50817   9.32268   9.11706
       102       756        0.23839     7.05463   9.37566 -14.29206   6.79142  18.19655  18.28532  18.51112  18.22545  18.48939  15.08445  12.80779  -0.11331  15.17385   8.10928   9.97845
       103       553        0.23858    13.31712  12.36459  -9.46302  13.79958  16.05855  15.80667  15.10949  15.93169  16.08349  15.06374  14.85546  -1.18497  15.28835  13.05391  12.05088
       104       148        0.23874     7.38178   7.20777  -8.50087   8.87369  18.45912  20.46613  17.96009  14.58147  18.51299  13.03921  11.88794  -3.20783  12.82314  16.02326  14.80139
       105       570        0.23881     4.18761   3.58188   0.47294   3.36424  17.67630  17.40861  16.85377  17.60955  17.84863  17.43047  16.22928  -1.68680  17.43834  15.13404  13.54383
       106        43        0.23910     9.21625  11.79210   0.93396   7.50449  15.88560  17.08669  18.22621  13.13245  15.06686  17.10303  17.91329  11.15439  16.36067  12.80473  11.39005
       107       896        0.24034     5.49333   0.23020  -6.82333   6.85073  17.31597  17.57899  17.21619  17.48892  18.15030  18.07290  15.67959  -2.27133  17.72639  10.78285  13.49554
       108        74        0.24120     5.37661   4.94350  -2.70931   5.24972  16.46314  16.72504  16.10031  15.82732  16.95680  17.57857  17.40691  -3.27522  17.79432  16.35082  14.50172
       109       984        0.24125    10.72715   6.67788   2.05699  13.17734  11.87641  18.30697  16.75658  15.14325  16.12526  17.54344  18.91316  -2.22228  16.96496  13.07946  11.83452
       110       166        0.24195     7.03502   5.05546   6.54268   7.38382  18.94920  19.15285  19.11655  18.75465  18.85544  15.23208  10.79232  -1.96789  14.20532  11.42327  14.02014
       111       878        0.24261    13.60476  12.53548 -10.13419  14.07434  16.07248  16.11771  15.50375  15.63647  16.28482  15.01564  15.48047  -1.13835  14.90684  12.20783  10.11849
       112       379        0.24272     6.54597   6.90178   0.47686   6.30821  17.09451  17.11522  17.04980  16.11607  17.02903  15.78143  14.68075  -4.39036  15.68381  16.89650  16.72322
       113       235        0.24307    10.40402   9.84448 -10.61216  11.23793  16.11779  16.02822  14.97622  14.66847  16.01501  15.86819  16.00255  -1.98361  15.87018  14.70383  14.62795
       114       437        0.24308     6.23382   8.65976   3.30939   4.39848  17.06694  18.09487  18.96713  13.77187  16.34866  17.60846  18.36619  10.00478  17.85950  10.34475   9.87575
       115       562        0.24321     6.77655   8.78736 -14.35677   6.52217  17.48923  17.56008  17.74987  17.50005  17.67682  15.47679  13.41016  -0.70284  15.14668  10.77102  12.85469
       116       515        0.24356     4.99584   3.38511  -1.72043   6.05302  18.98074  20.02759  18.21718  14.13050  18.86917  14.80368  12.13861   3.15675  14.31742  17.54482  15.34884
       117         9        0.24462    10.92405  10.56882 -10.58040  11.33912  15.76752  16.25562  15.23581  15.30740  16.19893  16.35307  16.71334  -4.45103  16.39370  13.12171  11.29096
       118       715        0.24473    11.53492  11.84838 -10.38787  12.34860  16.54166  16.90066  16.12647  12.71440  16.24949  17.22734  17.33074  -3.09556  17.21259   9.52977   8.68505
       119       942        0.24606     6.07153  -0.37910  -8.11515   8.00022  17.29606  17.86613  17.46758  17.49178  18.56176  18.54671  15.69053  -0.83651  18.02531  10.11172   9.34091
       120       231        0.24745    12.16391  10.69767  -3.46046  12.33543  17.21534  16.45009  15.67902  18.60881  16.84116  16.57063  15.04760  -8.16454  16.72948   8.51524   7.39721
       121       101        0.24861     9.40925  10.00474  -1.84652   8.71891  17.19067  17.86288  18.10846  15.08729  16.87246  12.31490  12.48266   9.12102  12.62050  16.98118  16.76604
       122       417        0.24915    11.38176  12.93281 -10.98857  11.94934  16.02199  17.35822  17.09311  13.32951  15.80450  14.49335  14.58114  -2.43272  14.69230  13.06026  13.72856
       123       906        0.24985    10.27984   6.74496   8.79987  11.62664  16.42869  18.55360  17.56463  16.98563  17.81888  15.28345  18.24486   2.34116  15.56409   8.80269   7.50233
       124       616        0.25040    10.35592   9.13661  -9.04379  13.01095  16.95578  17.07897  16.74275  16.85328  16.73639  14.98979  12.84156  -6.93315  14.88481  12.74804  12.34529
       125       590        0.25217    11.33260  14.65679  -5.38817  11.78356  16.62618  17.28100  18.04492   9.50806  14.29875  16.28561  16.69246   8.36497  16.20644  10.52812  11.95372
       126        41        0.25323     9.42899   9.06751  -7.47049   9.73070  15.42220  16.03270  15.41694  14.89273  15.86261  15.44557  15.93025  -3.74515  15.47851  16.55760  16.95766
       127       508        0.25404     3.09722   4.98362   2.21289   1.27682  16.80195  18.03119  18.18449  15.70628  17.69159  18.95934  18.87515   0.09590  19.13377  10.30954  10.35185
       128       601        0.25457    13.20836  11.34245  -8.24166  14.16505  16.77029  19.09803  17.52094  14.40762  17.44655  12.59845  10.46638  -0.91623  11.90548  14.54370  13.19962
       129       111        0.25482     5.43976   4.18965   4.28928   5.52790  17.68968  17.75876  17.71042  17.13288  17.67360  16.08753  13.45648  -2.34209  15.78465  14.74448  16.64171
       130      1014        0.25607    14.58678  13.47128 -10.29149  14.91475  16.65204  16.38485  15.17111  17.02479  16.74618  12.93501  13.67054   1.95565  13.24680  10.88258  10.49478
       131       272        0.25630    10.85452   9.79206  -9.68507  11.98397  18.28725  18.12219  16.88529  17.25798  18.52026  14.19507  13.18040  -7.97898  13.97166   9.31459   8.35214
       132       143        0.25637     5.21157   3.83345   6.57981   5.40699  19.01737  19.29838  19.34304  18.10693  18.96524  15.80969  12.12373  -2.88798  15.26947  10.76043  12.88539
       133       777        0.25690    13.88575  13.59491  -9.69048  14.35075  15.96454  16.08649  15.61236  13.52380  15.97709  15.95510  15.69025  -1.57284  15.75902  10.86683   9.32267
       134       297        0.25769    12.22488  11.93433 -10.04098  12.90038  15.70859  15.94528  15.39048  13.12453  15.48094  15.51468  15.74090  -2.48229  15.46952  13.09657  14.62825
       135       727        0.25777     1.15678   7.44844   2.93417  -0.19154  17.80252  18.72980  17.47163  17.53537  18.35479  17.93163  17.62326   2.36799  17.36179   7.62537  12.16902
       136       174        0.25782    12.22744  11.95128  -6.93235  12.79417  15.42205  15.71510  15.09767  12.56077  15.30413  15.67210  15.51845  -2.31955  15.92589  14.98190  15.79354
       137       768        0.25889    13.17703  12.75944 -10.40821  13.65945  15.83592  15.98299  15.38743  13.33804  15.77733  15.72297  15.64288  -1.79405  15.57949  12.88741  11.01718
       138        64        0.25895     4.86955   3.90435   4.09183   4.30520  17.46333  17.55014  17.37375  17.17914  17.42221  16.69913  14.94098  -2.79973  16.45362  14.17491  16.03435
       139       340        0.25972     5.86424   1.28194  -7.71625   7.02047  17.43780  17.41335  16.75444  17.53597  17.73055  15.99771  14.06657  -3.37904  15.64557  13.76750  16.45874
       140       258        0.25982     4.75896   6.03043  -3.94690   5.57676  16.35143  17.31850  16.27005  12.21726  16.15984  17.39103  17.14476  -1.36303  17.55845  16.17799  17.56813
       141        73        0.26013     8.67332   8.52031  -9.28649   9.56170  16.08835  16.61994  15.22437  13.38467  15.93575  15.65349  16.07124  -3.55360  16.07434  16.09600  16.30022
       142       443        0.26063    11.13524  11.72638 -12.61513  11.91794  16.49143  17.26772  16.12362  13.81325  16.36659  15.84928  16.29924  -4.12990  16.10448   9.28525   9.63269
       143       914        0.26067     5.45660   7.76576  -2.46750   5.80940  17.12181  17.25017  17.14450  15.33387  16.93437  15.40252  14.69305  -6.35898  15.14183  17.17880  16.40905
       144       834        0.26141    13.30402  15.09280  -3.92596  12.47779  15.45712  16.53241  17.90973  12.43508  14.50746  14.68543  15.23977   9.88723  14.25218  11.86698  12.60542
       145       818        0.26145    10.95260  11.03201  -9.63814  12.53302  16.34633  16.53806  16.45875  18.06181  17.07969  15.35739  13.04614  -7.75119  14.79734  10.59060  10.19887
       146        75        0.26167    11.55445  10.85802 -11.23218  12.06825  15.48522  15.98895  14.88784  15.02615  15.88630  16.05876  16.47962  -4.40804  16.13601  13.03768  11.15384
       147       182        0.26206     4.90919   1.67019 -10.32593   7.58097  17.09978  17.23852  16.27449  16.15046  16.21195  17.83180  16.27732  -1.07156  17.63118  11.53475  14.98102
       148       545        0.26211    10.27496  14.49905  -6.64605  11.15119  15.89160  16.93846  18.08139   8.73242  13.72923  17.66945  17.33686   6.40273  17.74431  11.02238  10.76262
       149        50        0.26221     4.28717   3.51858   2.15415   3.65403  17.05575  16.97961  16.69849  16.80838  17.19336  16.99102  16.06312  -1.75578  16.91350  15.09580  16.50931
       150       247        0.26250     9.50273   9.65711  -9.64531  10.51997  15.83441  16.51803  15.47236  12.66747  15.58706  15.76252  15.96054  -3.32579  15.78121  15.35964  16.36807
       151       597        0.26410    11.45182  13.42285 -11.25973  12.23162  14.98149  17.08314  17.30565  11.58343  14.81279  15.94770  15.95933  -1.68357  16.13639  11.80239  12.23199
       152        62        0.26497     3.62552   4.90899  -0.50251   2.44240  15.56160  16.91864  16.93896  14.55265  16.62811  18.63394  18.41005   0.25635  18.82501  16.01480  13.14139
       153       687        0.26543     5.30782   3.18289   4.53215   6.27137  18.87430  19.07203  18.84706  17.91547  19.06164  13.93694  10.62190  -0.38358  13.63596  15.86722  14.61164
       154       151        0.26604    12.71232  12.26928  -8.79050  12.94324  16.94410  16.60671  15.77854  17.02108  16.88153  16.85381  16.46478   0.40448  17.00647   4.26315   2.98835
       155       991        0.26667     7.85086   9.94327 -10.88628   9.15177  15.65086  15.85171  15.33080  15.02892  15.98689  16.59829  15.88246  -5.38786  16.35986  14.93035  13.83019
       156       711        0.26676     6.60241   3.61644  -8.39219   9.14984  16.10844  16.19152  16.17982  16.35934  16.91875  15.56575  14.27980  -2.51427  15.73121  16.24843  17.37298
       157       774        0.26689     6.11939   8.58408 -14.74642   5.77480  18.68008  18.76786  19.02040  18.71587  18.95584  14.26324  11.23617  -0.48281  14.33330   7.73101   9.17083
       158        70        0.26743     7.31129   8.52879  -7.54935   8.10586  15.83320  16.80087  15.80586  12.11404  15.50958  16.24767  16.26956  -2.96263  16.39006  16.77806  17.50150
       159        95        0.26788    10.99297  13.08144  -7.80312  11.90553  16.67843  17.45777  17.72013  11.89316  15.44610  12.98604  12.40235   6.62357  13.06726  15.68200  16.04881
       160       673        0.26915    11.77694  12.46117 -10.91891  12.47818  15.98248  16.74723  16.14364  12.03877  15.65117  16.98477  17.13492  -4.05239  17.08315   9.26051   8.86888
       161       314        0.26928     7.87043   4.28428  -9.66019   9.22701  16.27198  16.20956  14.74166  16.16738  16.34659  16.06241  14.41853  -1.54572  15.98355  16.40928  16.87157
